id,track_name,album_name,artist,genre,popularity,duration_ms,acousticness,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,target
1694,Toxicity,Toxicity,System Of A Down,Avantgarde Metal,82.0,218933.0,0.000264,,0.413,0.873,8.0,-4.151,1.0,0.0536,0.00249,0.48,116.68,3.0,1
1716,Aerials,Toxicity,System Of A Down,Avantgarde Metal,79.0,235053.0,0.000915,,0.364,0.922,,-4.217,,0.0567,0.0346,0.227,79.342,4.0,1
1729,Miss Murder,DECEMBERUNDERGROUND,AFI,Avantgarde Metal,68.0,206586.0,0.00022,,0.308,0.873,8.0,-4.542,1.0,0.0533,0.000729,0.686,143.519,4.0,1
1730,Waking the Demon,Scream Aim Fire Deluxe Edition,Bullet For My Valentine,Avantgarde Metal,36.0,247693.0,2.98e-05,,0.314,0.995,2.0,-3.14,1.0,0.1,0.00452,0.142,127.971,4.0,0
1751,Can't Be Saved,Still Searching (Deluxe Version),Senses Fail,Avantgarde Metal,1.0,187546.0,9.3e-06,,0.332,0.976,2.0,-3.242,1.0,0.113,0.000116,0.426,170.053,4.0,0
1779,On & On,Baduizm,Erykah Badu,Neo Mellow,,226133.0,0.0396,True,0.762,0.403,11.0,-10.423,,0.158,0.0113,0.346,80.476,4.0,1
1787,Playground Love,The Virgin Suicides (Original Motion Picture Score),Air,Neo Mellow,66.0,211500.0,0.265,,0.33,0.423,7.0,-10.504,,0.0279,0.731,0.117,143.086,4.0,0
1858,Never Would Have Made It,Thirsty,Marvin Sapp,Gospel,55.0,415133.0,0.252,,0.338,0.559,,-7.053,1.0,0.118,,0.276,168.489,4.0,1
1899,For Every Mountain - Live,Playlist: The Very Best Of Kurt Carr,Kurt Carr & The Kurt Carr Singers,Gospel,31.0,445346.0,0.794,,0.333,0.826,2.0,-5.02,,0.14,5.94e-05,0.161,106.299,4.0,0
1942,Money In My Pocket,Reflections,Dennis Brown,Axe,39.0,153800.0,0.412,,0.768,0.487,2.0,-7.026,,0.161,1.12e-05,0.848,73.449,4.0,0
1946,Kung Fu Fighting,The Soul of the Kung Fu Fighter,Carl Douglas,Axe,3.0,197693.0,0.0422,,0.598,0.673,2.0,-10.431,1.0,0.0693,6.9e-05,0.59,102.034,4.0,1
1997,Believer,Evolve,Imagine Dragons,Country Rock,85.0,204346.0,0.0622,,0.776,0.78,10.0,-4.374,,0.128,,0.666,124.949,4.0,1
2013,High Hopes,Pray for the Wicked,Panic! At The Disco,Country Rock,79.0,190946.0,0.193,,0.579,0.904,5.0,-2.729,1.0,0.0618,,0.681,82.014,4.0,1
2016,Pumped Up Kicks,Torches,Foster The People,Country Rock,84.0,239600.0,0.145,,0.733,0.71,5.0,-5.849,,0.0292,0.115,0.965,127.975,4.0,1
2017,I'm Still Standing,Too Low For Zero,Elton John,Country Rock,82.0,183440.0,0.355,,0.505,0.904,6.0,-6.863,1.0,0.179,0.118,0.773,176.811,4.0,1
2019,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,Country Rock,85.0,251488.0,0.347,,0.645,0.795,7.0,-12.095,1.0,0.0527,0.00389,0.535,112.067,4.0,1
2033,Centuries,American Beauty/American Psycho,Fall Out Boy,Country Rock,79.0,228360.0,0.00359,,0.393,0.858,4.0,-2.868,,0.0729,,0.56,176.042,4.0,1
2035,My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,Fall Out Boy,Country Rock,74.0,186826.0,0.0271,,0.557,0.924,9.0,-4.341,,0.064,3.32e-06,0.566,151.988,4.0,1
2036,Irresistible,American Beauty/American Psycho,Fall Out Boy,Country Rock,60.0,206506.0,0.0706,,0.485,0.938,2.0,-3.123,1.0,0.112,,0.444,165.049,4.0,1
2037,Immortals,American Beauty/American Psycho,Fall Out Boy,Country Rock,72.0,189386.0,0.00131,,0.616,0.868,2.0,-3.606,1.0,0.0699,1.54e-06,0.475,108.016,4.0,1
2038,Whatever It Takes,Evolve,Imagine Dragons,Country Rock,81.0,201240.0,0.0362,,0.672,0.655,10.0,-5.021,,0.031,,0.555,134.948,4.0,1
2039,Natural,Origins (Deluxe),Imagine Dragons,Country Rock,79.0,189466.0,0.217,,0.704,0.611,2.0,-6.112,1.0,0.041,,0.22,99.994,4.0,1
2040,Bad Liar,Origins (Deluxe),Imagine Dragons,Country Rock,78.0,260773.0,0.0732,,0.307,0.637,3.0,-6.993,1.0,0.0569,,0.0805,88.693,4.0,1
2054,Animals,V,Maroon 5,Country Rock,79.0,231013.0,0.000185,,0.279,0.742,4.0,-6.46,,0.0898,,0.328,189.868,4.0,1
2067,Another One Bites The Dust,The Game,Queen,Country Rock,,215866.0,0.0483,,0.926,0.366,5.0,-13.159,,0.122,0.133,0.784,109.884,4.0,1
2069,Love Runs Out,Native,OneRepublic,Country Rock,59.0,224226.0,0.167,,0.719,0.935,7.0,-3.752,1.0,0.0589,,0.737,120.022,4.0,1
2070,If I Lose Myself,Native,OneRepublic,Country Rock,49.0,241640.0,0.0968,,0.482,0.713,2.0,-6.017,1.0,0.0487,,0.263,140.07,4.0,1
2072,This Is How We Do It,This Is How We Do It,Montell Jordan,Country Rock,64.0,238800.0,0.0141,,0.799,0.623,,-9.374,1.0,0.0812,,0.773,103.642,4.0,1
2077,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,Country Rock,77.0,189109.0,0.3,,0.794,0.711,8.0,-5.124,,0.0699,,0.955,174.915,4.0,1
2083,Best Song Ever,Midnight Memories (Deluxe),One Direction,Country Rock,79.0,200106.0,0.0227,,0.652,0.877,1.0,-2.986,1.0,0.0465,,0.486,118.491,4.0,1
2087,I Lived,Native,OneRepublic,Country Rock,72.0,234546.0,0.0678,,0.593,0.85,9.0,-5.456,1.0,0.0447,,0.344,119.984,4.0,1
2088,Memories,JORDI (Deluxe),Maroon 5,Country Rock,82.0,189486.0,0.841,,0.775,0.327,11.0,-7.241,1.0,0.0557,,0.595,91.05,4.0,1
2117,Times Of Your Life,Feelings,Paul Anka,Romantic,45.0,195760.0,0.573,,0.391,0.441,7.0,-9.876,1.0,0.0267,,0.513,76.524,4.0,1
2118,West Side Story: Act I: Maria,West Side Story (Original Motion Picture Soundtrack),Leonard Bernstein,Romantic,38.0,155933.0,0.791,,0.164,0.162,1.0,-12.618,1.0,0.0351,5.14e-05,0.195,91.156,3.0,0
2123,The Good Life,I Wanna Be Around,Tony Bennett,Romantic,50.0,134893.0,0.88,,0.182,0.261,10.0,-13.707,1.0,0.033,1.03e-05,0.206,175.779,5.0,1
2124,"Prelude: The Ballad of Sweeney Todd: ""Attend the Tale of Sweeney Todd""",Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),Stephen Sondheim,Romantic,30.0,214306.0,0.863,,0.379,0.318,2.0,-12.37,1.0,0.054,0.000769,0.175,123.58,4.0,0
2135,Getcha Back,The Very Best Of The Beach Boys: Sounds Of Summer,The Beach Boys,Romantic,38.0,179745.0,0.776,,0.63,0.78,1.0,-10.884,,0.04,,0.688,114.976,4.0,1
2136,Jump in the Line,Jump Up Calypso,Harry Belafonte,Romantic,70.0,221704.0,0.768,,0.594,0.889,5.0,-7.775,1.0,0.246,,0.8,116.187,4.0,0
2137,Runaway,Bon Jovi,Bon Jovi,Romantic,72.0,230666.0,0.00375,,0.475,0.899,9.0,-4.321,,0.0637,1.91e-05,0.603,152.445,4.0,1
2138,Bad Medicine,New Jersey (Deluxe Edition),Bon Jovi,Romantic,66.0,316706.0,0.048,,0.555,0.973,9.0,-3.804,1.0,0.035,,0.805,118.642,4.0,1
2140,Relax,Welcome To The Pleasuredome,Frankie Goes To Hollywood,Romantic,69.0,236800.0,0.327,,0.676,0.693,11.0,-13.396,,0.0394,1.08e-05,0.688,114.934,4.0,1
2147,My Way,My Way (Expanded Edition),Frank Sinatra,Romantic,72.0,276800.0,0.7,,0.401,0.381,2.0,-7.458,1.0,0.0274,,0.229,75.454,4.0,1
2150,Shooting Star,Space Escapade,Les Baxter,Romantic,17.0,118653.0,0.742,,0.349,0.53,10.0,-12.23,1.0,0.0469,0.0228,0.607,105.61,3.0,0
2151,"Sunshine, Lollipops And Rainbows",Lesley Gore Sings Of Mixed-Up Hearts,Lesley Gore,Romantic,57.0,96000.0,0.652,,0.675,0.64,7.0,-8.742,1.0,0.0544,,0.965,119.7,4.0,1
2158,Know How,Stone Cold Rhymin' (Deluxe Edition),Young MC,Romantic,49.0,242880.0,0.0594,,0.868,0.919,7.0,-5.701,1.0,0.112,,0.711,116.803,4.0,0
2163,Hip To Be Square,Fore!,Huey Lewis & The News,Romantic,61.0,245466.0,0.0025,,0.668,0.779,9.0,-11.089,1.0,0.0325,0.000356,0.963,140.873,4.0,1
2164,Happy Together,Happy Together,The Turtles,Romantic,74.0,176293.0,0.55,,0.584,0.367,6.0,-9.638,,0.0328,1.38e-05,0.588,120.175,4.0,1
2168,You Give Love A Bad Name,Slippery When Wet,Bon Jovi,Romantic,81.0,222706.0,0.0663,,0.541,0.959,,-2.947,,0.0505,2.18e-06,0.812,122.805,4.0,1
2169,Burning Love,Elvis (Fool),Elvis Presley,Romantic,76.0,170293.0,0.0993,,0.66,0.748,2.0,-11.206,1.0,0.0284,0.00585,0.972,143.549,4.0,1
2174,That's Life,That's Life,Frank Sinatra,Romantic,70.0,187040.0,0.55,,0.56,0.434,4.0,-14.151,,0.0729,,0.664,112.803,3.0,1
2176,One More Time,Discovery,Daft Punk,Romantic,75.0,320357.0,0.0194,,0.613,0.697,2.0,-8.618,1.0,0.133,,0.476,122.746,4.0,1
2178,Magic,From The Album Of The Same Name,Pilot,Romantic,59.0,186333.0,0.345,,0.393,0.588,9.0,-6.68,,0.0613,,0.728,203.145,4.0,1
2179,Wouldn't It Be Nice,Pet Sounds (Original Mono & Stereo Mix),The Beach Boys,Romantic,63.0,153205.0,0.718,,0.392,0.629,5.0,-7.056,1.0,0.0334,3.65e-06,0.72,124.511,4.0,1
2182,Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,Romantic,10.0,213573.0,0.115,,0.721,0.939,8.0,-11.823,1.0,0.0376,3.79e-05,0.914,113.309,4.0,1
2188,Telephone Line,A New World Record,Electric Light Orchestra,Romantic,60.0,280360.0,0.771,,0.467,0.367,9.0,-8.164,1.0,0.0298,2.27e-05,0.205,70.856,4.0,1
2189,Walk This Way,Toys In The Attic,Aerosmith,Romantic,16.0,220400.0,0.0114,,0.653,0.73,5.0,-10.613,1.0,0.043,1.03e-05,0.894,108.705,4.0,1
2191,Livin' On A Prayer,Slippery When Wet,Bon Jovi,Romantic,83.0,249293.0,0.0778,,0.532,0.887,,-3.757,1.0,0.0335,0.000206,0.794,122.509,4.0,1
2191,Livin' On A Prayer,Slippery When Wet,Bon Jovi,Romantic,83.0,249293.0,0.0778,,0.532,0.887,,-3.757,1.0,0.0335,0.000206,0.794,122.509,4.0,1
2195,Video Killed The Radio Star,The Age Of Plastic,The Buggles,Romantic,62.0,253800.0,0.0852,,0.675,0.61,1.0,-13.811,1.0,0.085,0.0188,0.344,131.037,4.0,1
2195,Video Killed The Radio Star,The Age Of Plastic,The Buggles,Romantic,62.0,253800.0,0.0852,,0.675,0.61,1.0,-13.811,1.0,0.085,0.0188,0.344,131.037,4.0,1
2197,Fortunate Son,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,Romantic,83.0,140773.0,0.201,,0.64,0.663,,-7.516,1.0,0.0374,0.00806,0.663,132.77,4.0,1
2202,Mr. Lonely,The Best Of Bobby Vinton,Bobby Vinton,Romantic,53.0,161373.0,0.817,,0.245,0.293,4.0,-10.361,1.0,0.0303,,0.344,168.984,3.0,1
2206,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,Romantic,76.0,303373.0,0.652,,0.388,0.338,10.0,-10.054,1.0,0.0329,3.73e-06,0.478,177.765,4.0,1
2225,To Live And Die In L.A.,To Live & Die In L.A.,Wang Chung,Jangle Rock,,293693.0,0.183,,0.745,0.498,5.0,-12.887,,0.0322,0.168,0.763,106.992,4.0,1
2237,The 15th - 2006 Remastered Version,154 (2006 Remastered Version),Wire,Jangle Rock,35.0,185306.0,0.381,,0.517,0.854,9.0,-5.694,1.0,0.0298,0.00766,0.628,124.421,4.0,0
2248,Girlfriend,A Scandal In Bohemia,The Jazz Butcher,Jangle Rock,,247279.0,0.00695,,0.282,0.852,7.0,-8.818,1.0,0.0469,0.0551,0.872,171.211,4.0,0
2348,Wonderful Baby,Homeless Brother,Don McLean,Avant-garde,36.0,123093.0,0.946,,0.435,0.103,5.0,-17.243,1.0,0.0603,,0.357,204.314,4.0,1
2352,Secret Agent Man,Greatest Hits,Johnny Rivers,Avant-garde,,185493.0,0.0238,,0.539,0.452,4.0,-16.838,,0.0461,0.0197,0.928,163.101,4.0,1
2384,Baby,Tecnicolor,Os Mutantes,Avant-garde,38.0,217560.0,0.239,,0.536,0.343,9.0,-12.065,,0.0497,0.000552,0.786,144.572,3.0,0
2400,Sixteen Tons,Sixteen Tons,Tennessee Ernie Ford,Avant-garde,59.0,155901.0,0.757,,0.667,0.25,11.0,-18.533,1.0,0.217,,0.412,144.145,4.0,0
2406,Mama Look a Boo Boo,SING YOUR SONG: The Music,Harry Belafonte,Avant-garde,18.0,316546.0,0.599,,0.657,0.388,1.0,-11.418,1.0,0.389,,0.825,149.156,4.0,0
2416,Down the Line,Somersault,Beach Fossils,Indorock,59.0,158474.0,0.237,,0.615,0.743,7.0,-6.569,1.0,0.041,0.00431,0.528,162.22,4.0,0
2458,Losing My Religion,Out Of Time (25th Anniversary Edition),R.E.M.,Indorock,82.0,268426.0,0.179,,0.666,0.855,9.0,-5.051,,0.0295,1.2e-06,0.803,125.639,4.0,1
2462,Incinerate,Rather Ripped,Sonic Youth,Indorock,48.0,295813.0,0.0796,,0.444,0.851,8.0,-8.022,1.0,0.0345,0.636,0.468,152.37,4.0,0
2469,Take Me Out,Franz Ferdinand,Franz Ferdinand,Indorock,19.0,237026.0,0.000423,,0.278,0.676,9.0,-8.821,1.0,0.0371,0.000899,0.494,104.545,4.0,1
2475,Lonely Boy,El Camino,The Black Keys,Indorock,74.0,193653.0,0.00417,,0.356,0.872,2.0,-7.837,1.0,0.068,0.00975,0.607,166.3,4.0,1
2555,Night Moves,Night Moves,Bob Seger,Garage Rock,70.0,324422.0,0.432,,0.705,0.743,1.0,-6.631,1.0,0.042,0.0133,0.374,118.552,4.0,1
2559,It's The End Of The World As We Know It (And I Feel Fine),Document (R.E.M. No. 5),R.E.M.,Garage Rock,65.0,246933.0,0.0258,,0.381,0.894,7.0,-8.638,1.0,0.037,,0.797,205.528,4.0,1
2562,House Of The Rising Sun,The Animals,The Animals,Garage Rock,69.0,271280.0,0.000385,,0.295,0.584,9.0,-6.696,,0.0345,0.218,0.228,117.2,3.0,1
2563,Free Bird,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,Garage Rock,75.0,547106.0,0.0742,,0.249,0.834,,-8.21,1.0,0.0574,9.69e-05,0.337,118.222,4.0,1
2565,Higher Love,Back In The High Life,Steve Winwood,Garage Rock,62.0,351506.0,0.0426,,0.695,0.78,5.0,-12.159,1.0,0.0414,0.146,0.954,98.699,4.0,1
2578,Mmm Mmm Mmm Mmm,God Shuffled His Feet,Crash Test Dummies,Garage Rock,63.0,235173.0,0.25,,0.58,0.575,3.0,-7.72,1.0,0.0231,1.83e-05,0.37,92.934,4.0,1
2580,The Middle,Bleed American,Jimmy Eat World,Garage Rock,80.0,165853.0,0.0371,,0.643,0.849,2.0,-5.428,1.0,0.0526,,0.903,162.152,4.0,1
2581,Saturday Night Special,Nuthin' Fancy (Expanded Edition),Lynyrd Skynyrd,Garage Rock,54.0,309666.0,0.0146,,0.558,0.563,9.0,-11.259,1.0,0.0542,0.000197,0.617,120.987,4.0,1
2589,Cliffs Of Dover - Instrumental,Ah Via Musicom,Eric Johnson,Garage Rock,55.0,249767.0,0.162,,0.449,0.775,7.0,-12.029,1.0,0.0405,0.149,0.313,94.907,4.0,0
2593,"Paint It, Black",Aftermath,The Rolling Stones,Garage Rock,82.0,202266.0,0.0493,,0.464,0.795,1.0,-9.267,1.0,0.0926,0.00244,0.612,158.691,4.0,1
2594,Doin' Time,Sublime,Sublime,Garage Rock,67.0,253840.0,0.0362,,0.708,0.757,7.0,-5.121,1.0,0.0791,,0.552,80.976,4.0,1
2596,California Dreamin',If You Can Believe Your Eyes And Ears,The Mamas & The Papas,Garage Rock,50.0,157960.0,0.628,,0.554,0.667,1.0,-10.226,,0.0342,,0.597,112.749,4.0,1
2597,No Rain,Blind Melon,Blind Melon,Garage Rock,73.0,217106.0,0.619,,0.389,0.476,9.0,-9.342,1.0,0.0316,5.09e-05,0.566,148.117,4.0,1
2598,Misery Business,Riot!,Paramore,Garage Rock,74.0,211520.0,0.00272,,0.517,0.906,1.0,-3.677,1.0,0.0735,9.26e-06,0.731,172.977,4.0,1
2601,Mississippi Queen,Climbing!,Mountain,Garage Rock,65.0,151293.0,0.0987,,0.581,0.624,9.0,-8.346,1.0,0.0777,,0.637,139.714,4.0,1
2602,Black Betty,Ram Jam,Ram Jam,Garage Rock,70.0,238973.0,0.0241,,0.465,0.907,11.0,-6.404,,0.113,0.00118,0.681,117.293,4.0,1
2604,Barracuda,Little Queen,Heart,Garage Rock,74.0,261933.0,0.015,,0.548,0.691,4.0,-13.553,,0.0369,0.106,0.667,137.145,4.0,1
2608,Rebel Yell,Rebel Yell,Billy Idol,Garage Rock,73.0,288533.0,0.000753,,0.531,0.864,4.0,-4.948,,0.0611,0.00046,0.485,166.312,4.0,1
2610,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,Garage Rock,82.0,269000.0,0.0179,,0.618,0.938,9.0,-3.442,1.0,0.0456,,0.875,91.455,4.0,1
2616,You Shook Me All Night Long,Back In Black,AC/DC,Garage Rock,83.0,210173.0,0.00287,,0.532,0.767,7.0,-5.509,1.0,0.0574,0.000513,0.755,127.361,4.0,1
2622,Bad Moon Rising,Green River (Expanded Edition),Creedence Clearwater Revival,Garage Rock,81.0,141600.0,0.0586,,0.508,0.774,2.0,-5.973,1.0,0.0321,4.87e-06,0.942,178.946,4.0,1
2623,Green River,Green River (40th Anniversary Edition),Creedence Clearwater Revival,Garage Rock,,154120.0,0.035,,0.702,0.742,4.0,-9.621,1.0,0.0286,0.0064,0.972,141.664,4.0,1
2626,Layla,Layla And Other Assorted Love Songs (Remastered 2010),Derek & The Dominos,Garage Rock,69.0,423840.0,0.577,,0.404,0.902,1.0,-3.88,1.0,0.0665,0.297,0.497,115.669,4.0,1
2629,Man in the Box,Facelift,Alice In Chains,Garage Rock,74.0,285200.0,0.00045,True,0.355,0.791,8.0,-7.565,1.0,0.0453,,0.758,106.392,4.0,0
2638,Lithium,Nevermind (Remastered),Nirvana,Garage Rock,69.0,257053.0,0.00174,,0.678,0.656,7.0,-6.41,1.0,0.0381,,0.485,123.207,4.0,1
2642,Mountain Song,Nothing's Shocking,Jane's Addiction,Garage Rock,53.0,242720.0,0.0155,,0.324,0.931,9.0,-6.803,1.0,0.0837,0.0252,0.313,82.748,4.0,0
2646,Young Turks,Storyteller - The Complete Anthology: 1964 - 1990,Rod Stewart,Garage Rock,54.0,303533.0,0.0596,,0.65,0.712,,-12.011,,0.0355,0.000683,0.759,160.729,4.0,1
2648,Disorder - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,Garage Rock,65.0,209039.0,0.00033,,0.32,0.798,10.0,-7.078,,0.124,0.692,0.74,84.696,4.0,0
2651,The Impression That I Get,Let's Face It,The Mighty Mighty Bosstones,Garage Rock,3.0,194760.0,0.0991,,0.418,0.945,4.0,-5.406,1.0,0.118,0.0123,0.696,181.174,4.0,0
2651,The Impression That I Get,Let's Face It,The Mighty Mighty Bosstones,Garage Rock,3.0,194760.0,0.0991,,0.418,0.945,4.0,-5.406,1.0,0.118,0.0123,0.696,181.174,4.0,0
2651,The Impression That I Get,Let's Face It,The Mighty Mighty Bosstones,Garage Rock,3.0,194760.0,0.0991,,0.418,0.945,4.0,-5.406,1.0,0.118,0.0123,0.696,181.174,4.0,0
2653,Tom Sawyer,Moving Pictures (2011 Remaster),Rush,Garage Rock,67.0,276880.0,0.00145,,0.536,0.901,9.0,-7.211,1.0,0.0374,0.0186,0.666,87.559,4.0,1
2695,Boys from the County Hell,Red Roses for Me (Expanded Edition),The Pogues,Scottish Rock,38.0,176453.0,0.0208,True,0.529,0.781,7.0,-8.54,1.0,0.0586,,0.667,136.082,4.0,0
2938,The Bomb! (These Sounds Fall Into My Mind),Henry Street Music The Playlist Vol. 2,The Bucketheads,Disco House,14.0,891040.0,0.00557,,0.838,0.905,9.0,-4.454,,0.0369,0.428,0.836,125.9,4.0,1
2949,Sweet Dreams,Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton),La Bouche,Disco House,53.0,204586.0,0.0784,,0.656,0.956,11.0,-5.647,,0.0536,0.0247,0.831,133.713,4.0,1
3095,Eyes Without A Face,Rebel Yell,Billy Idol,Jazz Funk,77.0,299240.0,0.0177,,0.54,0.816,9.0,-6.197,1.0,0.0421,0.00226,0.658,85.563,4.0,1
3099,Shout,Songs From The Big Chair,Tears For Fears,Jazz Funk,71.0,393666.0,0.174,,0.511,0.942,,-10.407,1.0,0.0429,1.87e-05,0.498,97.909,4.0,1
3105,Linger,"Everybody Else Is Doing It, So Why Can't We?",The Cranberries,Jazz Funk,84.0,274706.0,0.0783,,0.439,0.434,7.0,-14.918,1.0,0.0265,5.18e-05,0.204,94.843,4.0,1
3107,Roxanne,Outlandos D'Amour (Remastered 2003),The Police,Jazz Funk,77.0,191946.0,0.0384,,0.618,0.748,,-8.905,1.0,0.358,4.1e-06,0.663,134.114,4.0,1
3108,People Are Strange,Strange Days,The Doors,Jazz Funk,78.0,130173.0,0.685,,0.699,0.467,4.0,-8.578,,0.0375,,0.764,119.287,4.0,1
3111,Money,The Dark Side of the Moon,Pink Floyd,Jazz Funk,68.0,382834.0,0.024,True,0.468,0.536,11.0,-10.422,,0.144,0.00199,0.785,126.256,1.0,1
3117,Light My Fire,The Doors,The Doors,Jazz Funk,67.0,429760.0,0.369,,0.413,0.725,3.0,-5.787,,0.0324,2.16e-05,0.44,124.618,4.0,1
3136,Behind Blue Eyes,Who's Next (Deluxe Edition),The Who,Jazz Funk,66.0,221426.0,0.213,,0.394,0.622,4.0,-8.258,,0.0336,4.45e-05,0.342,126.844,4.0,1
3139,Sunshine Of Your Love,Disraeli Gears (Deluxe Edition),Cream,Jazz Funk,69.0,250400.0,0.385,,0.683,0.594,2.0,-8.289,1.0,0.0347,8.61e-05,0.734,115.099,4.0,1
3140,White Room,Wheels Of Fire,Cream,Jazz Funk,67.0,298333.0,0.191,,0.553,0.576,,-13.458,1.0,0.0304,0.00664,0.457,109.827,4.0,1
3144,Don't Stand So Close To Me,Zenyatta Mondatta (Remastered 2003),The Police,Jazz Funk,69.0,242666.0,0.0453,,0.799,0.506,2.0,-9.414,1.0,0.0606,0.00107,0.518,140.309,4.0,1
3150,You Can't Always Get What You Want,Let It Bleed,The Rolling Stones,Jazz Funk,65.0,448720.0,0.64,,0.32,0.62,,-9.686,1.0,0.0594,6.36e-05,0.472,86.327,4.0,1
3156,She's A Rainbow,Forty Licks,The Rolling Stones,Jazz Funk,57.0,253075.0,0.468,,0.48,0.823,10.0,-7.325,1.0,0.036,0.0275,0.54,109.158,4.0,1
3168,Who Are You,Who Are You,The Who,Jazz Funk,62.0,381626.0,0.262,True,0.651,0.648,9.0,-11.409,1.0,0.0501,0.0042,0.49,156.372,4.0,1
3170,Jumpin' Jack Flash,Forty Licks,The Rolling Stones,Jazz Funk,62.0,223289.0,0.0812,,0.592,0.911,3.0,-6.641,1.0,0.0531,0.634,0.662,137.252,4.0,1
3180,Love Her Madly,L.A. Woman,The Doors,Jazz Funk,65.0,198466.0,0.0573,,0.565,0.587,4.0,-7.393,,0.0317,0.00493,0.966,147.462,4.0,1
3182,Sweet Emotion,Toys In The Attic,Aerosmith,Jazz Funk,72.0,274088.0,0.00298,,0.379,0.76,9.0,-10.961,1.0,0.0378,0.0296,0.491,99.436,4.0,1
3184,Pinball Wizard,Tommy,The Who,Jazz Funk,62.0,180943.0,0.0192,,0.543,0.715,2.0,-8.89,1.0,0.0356,,0.468,124.011,4.0,1
3189,Love Me Two Times,Strange Days,The Doors,Jazz Funk,62.0,195106.0,0.332,,0.684,0.698,9.0,-6.219,1.0,0.041,5.16e-06,0.839,132.846,4.0,1
3191,Don't Bring Me Down,Discovery,Electric Light Orchestra,Jazz Funk,76.0,243373.0,0.144,,0.638,0.867,2.0,-6.469,1.0,0.0331,0.000733,0.805,115.692,4.0,1
3208,Sleepless,Flume,Flume,Bouncy House,,209376.0,0.0335,,0.53,0.688,9.0,-7.482,,0.169,4.91e-05,0.389,175.13,4.0,0
3210,Speedracer,Movement Swallows Us,CAPYAC,Bouncy House,,240000.0,0.269,,0.726,0.672,10.0,-5.505,1.0,0.164,1.29e-05,0.452,105.997,4.0,0
3314,Transberos,For Ever,Sam Mangwana,Soukous,,302133.0,0.543,,0.763,0.648,9.0,-12.133,1.0,0.0512,0.0114,0.959,114.27,4.0,0
3436,Everybody Wants To Be A Cat,The Electric Swing Circus,The Electric Swing Circus,Big Band,35.0,328806.0,0.063,,0.485,0.63,11.0,-9.487,,0.0577,0.00036,0.17,129.965,4.0,0
3451,The Queen of Swing,The Queen of Swing,Swingrowers,Big Band,30.0,260465.0,0.129,,0.785,0.857,9.0,-6.41,,0.0781,0.113,0.746,109.996,4.0,0
3454,Perfect (Electro Swing Remix),Ladies Night,11 Acorn Lane,Big Band,32.0,202497.0,0.0304,,0.793,0.868,,-4.001,1.0,0.173,0.00961,0.85,124.985,4.0,0
3471,In the Mood,Greatest Hits,Glenn Miller,Big Band,53.0,211586.0,0.854,,0.645,0.398,8.0,-12.208,1.0,0.11,0.306,0.705,82.768,4.0,0
3491,Nightmare,Nightmare,Halsey,Workout,60.0,231998.0,0.0187,True,0.607,0.622,9.0,-5.075,,0.0756,,0.537,146.105,4.0,1
3493,Obsessed,Memoirs of an imperfect Angel,Mariah Carey,Workout,68.0,242200.0,0.0458,,0.742,0.467,10.0,-5.557,,0.0624,,0.366,86.442,4.0,1
3507,Whatever,EV3,En Vogue,Workout,28.0,261826.0,0.0179,,0.818,0.401,6.0,-8.428,,0.0401,0.00189,0.8,90.051,4.0,1
3509,Karma,The Diary Of Alicia Keys,Alicia Keys,Workout,47.0,256000.0,0.0743,,0.727,0.736,10.0,-6.203,1.0,0.0615,0.00311,0.687,85.098,4.0,1
3511,Family Affair,No More Drama,Mary J. Blige,Workout,78.0,265866.0,0.133,,0.911,0.551,8.0,-3.75,,0.045,4.35e-05,0.969,92.887,4.0,1
3513,I Do!!,Toya,Toya,Workout,38.0,213493.0,0.0859,,0.781,0.583,6.0,-7.83,,0.0628,0.00216,0.91,156.264,4.0,1
3514,Freak Like Me,Do You Wanna Ride?,Adina Howard,Workout,58.0,253613.0,0.0262,,0.655,0.837,11.0,-6.04,,0.0723,5.85e-06,0.66,91.014,4.0,1
3517,5-4-3-2 (Yo! Time Is Up),"Mind, Body & Soul",Jade,Workout,21.0,316973.0,0.0961,,0.559,0.706,1.0,-6.888,,0.167,8.73e-06,0.788,178.453,4.0,1
3519,If,Janet,Janet Jackson,Workout,50.0,271640.0,0.0374,,0.653,0.976,11.0,-5.173,,0.0797,0.00173,0.447,105.575,4.0,1
3522,Secret,Bedtime Stories,Madonna,Workout,51.0,304933.0,0.101,,0.813,0.655,1.0,-7.884,1.0,0.0262,6.65e-05,0.46,99.982,4.0,1
